,regime_prob_0,regime_prob_1,regime_prob_2
2025-12-19,1.0,1.382083054201913e-32,1.0874962900870564e-33
2025-12-20,1.0,8.098940964071563e-45,2.7539669591188493e-31
2025-12-21,1.0,5.276107227630641e-45,2.365563513309743e-31
2025-12-22,1.0,2.054133572684058e-45,1.1292217508860086e-31
2025-12-23,1.0,4.1652422144309675e-54,1.5728818789841996e-30
2025-12-24,1.0,1.2070135535005978e-51,1.5092227213305902e-28
2025-12-25,1.0,3.647908109272283e-57,6.715947356713621e-28
2025-12-27,1.0,1.1550580264483618e-48,1.0789778857614991e-28
2025-12-28,1.0,4.722372545993674e-49,7.728739095851605e-29
2025-12-29,1.0,2.1520372974584856e-49,5.698134818006508e-29
2025-12-30,1.0,2.9586192785615316e-48,5.6373350446211124e-30
